     ,asks                                                                                                            ,bids                                                                                                                ,timestamp     ,time_received
1885 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705478090 ,11:04:38.1264
1886 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '205.4'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705478300 ,11:04:38.3374
1887 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5143', '369.2'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705478613 ,11:04:38.6499
1888 ,"[['0.54835', '41.8'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.58999', '134.5']]"        ,"[['0.5143', '369.2'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705478926 ,11:04:38.9641
1889 ,"[['0.54835', '41.8'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.58999', '134.5']]"        ,"[['0.51432', '398.3'], ['0.51431', '10'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705479037 ,11:04:39.0739
1890 ,"[['0.54835', '41.8'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.58999', '134.5']]"        ,"[['0.51432', '398.3'], ['0.51431', '10'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705479138 ,11:04:39.1746
1891 ,"[['0.54835', '41.8'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.58999', '134.5']]"        ,"[['0.51432', '398.3'], ['0.51431', '10'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705479338 ,11:04:39.3742
1892 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.58999', '134.5'], ['0.59', '152.7']]"          ,"[['0.51431', '536.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"    ,1732705479438 ,11:04:39.4746
1893 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.58999', '134.5'], ['0.59', '152.7']]"          ,"[['0.51432', '528'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"      ,1732705479545 ,11:04:39.5818
1894 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.58999', '134.5'], ['0.59', '152.7'], ['0.59997', '422.3']]"       ,"[['0.51432', '528'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"      ,1732705479962 ,11:04:39.9992
1895 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.58999', '134.5'], ['0.59', '152.7'], ['0.59997', '422.3']]"       ,"[['0.51434', '542.1'], ['0.51433', '10'], ['0.5143', '547'], ['0.51429', '583.3'], ['0.51416', '121.9']]"          ,1732705480064 ,11:04:40.1004
1896 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.58999', '134.5'], ['0.59', '152.7'], ['0.59997', '422.3']]"       ,"[['0.51434', '542.1'], ['0.51433', '10'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705480167 ,11:04:40.2032
1897 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.58999', '134.5'], ['0.59', '152.7'], ['0.59997', '422.3']]"       ,"[['0.51434', '542.1'], ['0.51433', '10'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705480480 ,11:04:40.5160
1898 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.58999', '134.5'], ['0.59', '152.7'], ['0.59997', '422.3']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705480589 ,11:04:40.6260
1899 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.58999', '134.5'], ['0.59', '152.7'], ['0.59997', '422.3']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705480689 ,11:04:40.7259
1900 ,"[['0.55692', '15.5'], ['0.559', '17.8'], ['0.57', '260.5'], ['0.58999', '134.5'], ['0.59', '152.7']]"          ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705480802 ,11:04:40.8385
1901 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.57', '260.5'], ['0.58999', '134.5']]"          ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705480904 ,11:04:40.9408
1902 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.57', '260.5'], ['0.59', '152.7']]"             ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705481018 ,11:04:41.0546
1903 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56999', '134.5'], ['0.57', '260.5']]"          ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705481126 ,11:04:41.1630
1904 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '134.5']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705481226 ,11:04:41.2628
1905 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '134.5']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705481339 ,11:04:41.3751
1906 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '134.5']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705481660 ,11:04:41.6972
1907 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '134.5']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4']]"           ,1732705481871 ,11:04:41.9081
1908 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '134.5']]"       ,"[['0.51435', '10'], ['0.51434', '542.1'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4']]"           ,1732705482175 ,11:04:42.2117
1909 ,"[['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '134.5']]"       ,"[['0.51435', '10'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4'], ['0.5', '1146.6']]"              ,1732705482402 ,11:04:42.4380
1910 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8']]"          ,"[['0.51435', '10'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4']]"          ,1732705482502 ,11:04:42.5383
1911 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56136', '217.8']]"          ,"[['0.51435', '10'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4']]"          ,1732705482598 ,11:04:42.6347
1912 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55', '137.8'], ['0.55692', '15.5'], ['0.559', '17.8']]"             ,"[['0.51435', '10'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"          ,1732705482709 ,11:04:42.7468
1913 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55', '137.8'], ['0.55692', '15.5'], ['0.559', '17.8']]"             ,"[['0.51431', '10'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"          ,1732705482821 ,11:04:42.8579
1914 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55', '137.8'], ['0.55692', '15.5'], ['0.559', '17.8']]"             ,"[['0.51431', '10'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"          ,1732705483249 ,11:04:43.2862
1915 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55', '137.8'], ['0.55692', '15.5'], ['0.559', '17.8']]"             ,"[['0.51431', '592.2'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705483553 ,11:04:43.5912
1916 ,"[['0.54', '185.1'], ['0.548', '49.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"            ,"[['0.51431', '592.2'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705483659 ,11:04:43.6955
1917 ,"[['0.548', '49.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"         ,"[['0.51433', '562.6'], ['0.51432', '26'], ['0.51431', '10'], ['0.51429', '3528.6'], ['0.51409', '13847.5']]"       ,1732705483755 ,11:04:43.7912
1918 ,"[['0.548', '49.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"         ,"[['0.51434', '572.6'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4']]"       ,1732705483861 ,11:04:43.8974
1919 ,"[['0.548', '49.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"         ,"[['0.51434', '572.6'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"       ,1732705483961 ,11:04:43.9975
1920 ,"[['0.548', '49.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.58999', '142.2']]"         ,"[['0.51434', '572.6'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.5133', '64.1'], ['0.51', '24.4']]"       ,1732705484066 ,11:04:44.1024
1921 ,"[['0.548', '3.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.58999', '142.2']]"          ,"[['0.51435', '26'], ['0.51434', '572.6'], ['0.51432', '523.8'], ['0.51429', '3528.6'], ['0.51409', '13847.5']]"    ,1732705484176 ,11:04:44.2131
1922 ,"[['0.54', '260.5'], ['0.548', '3.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8']]"             ,"[['0.51435', '26'], ['0.51434', '572.6'], ['0.51432', '523.8'], ['0.51429', '3528.6'], ['0.51409', '13847.5']]"    ,1732705484401 ,11:04:44.4377
1923 ,"[['0.54', '260.5'], ['0.548', '3.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8']]"             ,"[['0.51436', '10'], ['0.51435', '26'], ['0.51434', '562.6'], ['0.51432', '523.8'], ['0.51429', '3528.6']]"         ,1732705484513 ,11:04:44.5492
1924 ,"[['0.54', '260.5'], ['0.548', '3.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51436', '10'], ['0.51435', '26'], ['0.51434', '562.6'], ['0.51432', '523.8'], ['0.51429', '3528.6']]"         ,1732705484616 ,11:04:44.6528
1925 ,"[['0.54', '233'], ['0.548', '3.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"               ,"[['0.51646', '580.8'], ['0.51436', '10'], ['0.51435', '26'], ['0.51434', '562.6'], ['0.51432', '523.8']]"          ,1732705484719 ,11:04:44.7559
1926 ,"[['0.54', '233'], ['0.548', '3.7'], ['0.54978', '15.5'], ['0.55', '137.8'], ['0.559', '17.8']]"                ,"[['0.51647', '26'], ['0.51646', '580.8'], ['0.51436', '10'], ['0.51434', '562.6'], ['0.51432', '523.8']]"          ,1732705484954 ,11:04:44.9907
1927 ,"[['0.54', '233'], ['0.548', '3.7'], ['0.54978', '15.5'], ['0.55', '137.8'], ['0.559', '17.8']]"                ,"[['0.51647', '26'], ['0.51646', '580.8'], ['0.51443', '10'], ['0.51434', '562.6'], ['0.51432', '523.8']]"          ,1732705485061 ,11:04:45.1000
1928 ,"[['0.54', '233'], ['0.54978', '15.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"            ,"[['0.51647', '26'], ['0.51646', '580.8'], ['0.51443', '10'], ['0.51434', '562.6'], ['0.51432', '523.8']]"          ,1732705485478 ,11:04:45.5147
1929 ,"[['0.54', '233'], ['0.54978', '15.5'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"            ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51434', '562.6'], ['0.51429', '3528.6']]"         ,1732705485589 ,11:04:45.6253
1930 ,"[['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"           ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51434', '562.6'], ['0.51429', '3528.6']]"         ,1732705485802 ,11:04:45.8389
1931 ,"[['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"           ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51435', '523.8'], ['0.51434', '562.6']]"          ,1732705485903 ,11:04:45.9393
1932 ,"[['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"           ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51436', '582.1'], ['0.51435', '523.8']]"          ,1732705486007 ,11:04:46.0431
1933 ,"[['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"           ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51435', '523.8'], ['0.51429', '3528.6']]"         ,1732705486119 ,11:04:46.1557
1934 ,"[['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"           ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51435', '523.8'], ['0.51429', '3528.6']]"         ,1732705486219 ,11:04:46.2559
1935 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51648', '10'], ['0.51647', '26'], ['0.51646', '580.8'], ['0.51435', '523.8'], ['0.51429', '3528.6']]"         ,1732705486532 ,11:04:46.5689
1936 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51648', '635.5'], ['0.51647', '26'], ['0.51435', '523.8'], ['0.51429', '3528.6'], ['0.51409', '13847.5']]"    ,1732705487277 ,11:04:47.3140
1937 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51649', '10'], ['0.51436', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.51', '24.4']]"           ,1732705487380 ,11:04:47.4160
1938 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51649', '635.5'], ['0.51436', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5'], ['0.51', '24.4']]"        ,1732705487479 ,11:04:47.5154
1939 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51649', '635.5'], ['0.51434', '340.8'], ['0.5143', '26'], ['0.51429', '3528.6'], ['0.51409', '13847.5']]"     ,1732705487583 ,11:04:47.6188
1940 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.51649', '635.5'], ['0.51434', '340.8'], ['0.5143', '549.8'], ['0.51429', '3528.6'], ['0.51409', '13847.5']]"  ,1732705487686 ,11:04:47.7224
1941 ,"[['0.5355', '15.5'], ['0.54', '233'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2']]"             ,"[['0.5165', '26'], ['0.51649', '635.5'], ['0.51434', '340.8'], ['0.5143', '523.8'], ['0.51429', '3528.6']]"        ,1732705487897 ,11:04:47.9332
1942 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56135', '142.2'], ['0.56136', '217.8']]"         ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.5143', '523.8']]"            ,1732705488002 ,11:04:48.0387
1943 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59', '152.7']]"            ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.5143', '523.8']]"            ,1732705488109 ,11:04:48.1458
1944 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.58999', '142.2']]"         ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.51429', '3528.6']]"          ,1732705488211 ,11:04:48.2472
1945 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.58999', '142.2']]"         ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.51429', '3528.6']]"          ,1732705488329 ,11:04:48.3659
1946 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.58999', '142.2']]"         ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.51429', '3528.6']]"          ,1732705488532 ,11:04:48.5683
1947 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2']]"         ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.51429', '3528.6']]"          ,1732705488642 ,11:04:48.6781
1948 ,"[['0.54', '136.7'], ['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2']]"         ,"[['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51434', '340.8'], ['0.51429', '3528.6']]"          ,1732705489057 ,11:04:49.0940
1949 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54', '412.8'], ['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51646', '193.6']]"              ,1732705489492 ,11:04:49.5288
1950 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54', '412.8'], ['0.51651', '10'], ['0.5165', '26'], ['0.51649', '625.5'], ['0.51646', '193.6']]"              ,1732705489590 ,11:04:49.6272
1951 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.51646', '193.6'], ['0.51642', '10'], ['0.51434', '340.8']]"             ,1732705489700 ,11:04:49.7366
1952 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.51646', '193.6'], ['0.51642', '10'], ['0.51434', '340.8']]"             ,1732705490119 ,11:04:50.1553
1953 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.52428', '10'], ['0.51646', '193.6'], ['0.51434', '340.8']]"             ,1732705490219 ,11:04:50.2553
1954 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.52428', '10'], ['0.51646', '193.6'], ['0.51434', '340.8']]"             ,1732705490544 ,11:04:50.5805
1955 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.52428', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705490963 ,11:04:51.0000
1956 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.59996', '142.2'], ['0.59997', '422.3']]"      ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.52952', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705491073 ,11:04:51.1089
1957 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.57', '152.7'], ['0.59996', '142.2']]"         ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.52952', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705492052 ,11:04:52.0890
1958 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.57', '152.7'], ['0.59996', '142.2']]"         ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.53302', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705492162 ,11:04:52.1994
1959 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.53302', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705492265 ,11:04:52.3013
1960 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.53302', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705492674 ,11:04:52.7107
1961 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '412.8'], ['0.53535', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705492773 ,11:04:52.8096
1962 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '423.7'], ['0.53535', '10'], ['0.51648', '570.8'], ['0.51647', '521.6']]"             ,1732705492887 ,11:04:52.9236
1963 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '423.7'], ['0.53535', '10'], ['0.51648', '570.8'], ['0.51646', '193.6']]"             ,1732705493398 ,11:04:53.4341
1964 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '423.7'], ['0.5369', '10'], ['0.51648', '570.8'], ['0.51646', '193.6']]"              ,1732705493497 ,11:04:53.5334
1965 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '423.7'], ['0.5369', '10'], ['0.51649', '521.6'], ['0.51648', '570.8']]"              ,1732705493702 ,11:04:53.7382
1966 ,"[['0.55', '137.8'], ['0.559', '17.8'], ['0.56136', '217.8'], ['0.56999', '142.2'], ['0.57', '152.7']]"         ,"[['0.54001', '26'], ['0.54', '423.7'], ['0.5369', '10'], ['0.51649', '1092.4'], ['0.51646', '193.6']]"             ,1732705493801 ,11:04:53.8375
